Num_Acc;an;mois;jour;hrmn;lat;long;dep
201800028669;18;1;25;1808;4774024;-336873;560
201800028670;18;1;26;930;4777587;-336443;560
201800028671;18;1;29;750;4773553;-336617;560
201800028672;18;2;1;1245;4774744;-341978;560
201800028673;18;2;2;1230;4776381;-339510;560
201800028674;18;2;3;1414;4776033;-338368;560
201800028675;18;2;13;833;4774614;-337949;560
201800028676;18;2;13;955;4775867;-338452;560
201800028677;18;2;14;1115;4774986;-336647;560
201800028678;18;2;17;2322;4773315;-338384;560
201800028679;18;2;18;615;4773314;-340371;560
201800028680;18;2;27;1230;4777847;-334433;560
201800028681;18;2;27;1725;4774694;-338843;560
201800028682;18;3;2;1000;4777835;-335378;560
201800028683;18;3;3;1710;4781545;-324397;560
201800028684;18;3;6;445;4774471;-338131;560
201800028685;18;3;6;1640;4775428;-336615;560
201800028686;18;3;8;1405;4775843;-338500;560
201800028687;18;3;9;1225;4773945;-337959;560
201800028688;18;3;11;1230;4775711;-338723;560
201800028689;18;3;13;1700;4775562;-333538;560
201800028690;18;3;18;1450;4782214;-324707;560
201800028691;18;3;16;932;4777021;-335001;560
201800028692;18;3;21;1140;4776785;-331456;560
201800028693;18;3;24;1438;4776725;-333983;560
201800028694;18;3;25;1303;4774675;-336631;560
201800028695;18;3;29;924;4775951;-336746;560
201800028696;18;3;29;1656;4778860;-328628;560
201800028697;18;3;31;1710;4780666;-327619;560
201800028698;18;4;1;1800;4780414;-327829;560
201800028699;18;4;3;1515;4776198;-338994;560
201800028700;18;4;4;1640;4775293;-336124;560
201800028701;18;4;4;2250;4774680;-337743;560
201800028702;18;4;5;525;4774702;-338212;560
201800028703;18;4;5;835;4775255;-339119;560
201800028704;18;4;5;1340;4774490;-337451;560
201800028705;18;4;5;1735;4776220;-339041;560
201800028706;18;4;6;1705;4776382;-338009;560
201800028707;18;4;8;1410;4780194;-327693;560
201800028708;18;4;10;1030;4773567;-342855;560
201800028709;18;4;14;1635;4772017;-338417;560
201800028710;18;4;16;1400;4773240;-337977;560
201800028711;18;4;18;130;4773787;-343743;560
201800028712;18;4;18;1255;4780038;-325719;560
201800028713;18;4;18;1415;4776042;-338393;560
201800028714;18;4;18;1455;4777524;-334030;560
201800028715;18;4;18;1820;4777451;-334247;560
201800028716;18;4;20;1735;4773239;-343151;560
201800028717;18;4;21;1753;4774641;-335974;560
201800028718;18;4;25;1955;4773891;-336892;560
201800028719;18;4;25;2025;4775616;-334061;560
201800028720;18;4;27;910;4781395;-325982;560
201800028721;18;4;28;1840;4776187;-338026;560
201800028722;18;5;2;1520;4776476;-339190;560
201800028723;18;5;7;1440;4771722;-342325;560
201800028724;18;5;7;2330;4770549;-346090;560
201800028725;18;5;8;639;4779152;-330323;560
201800028726;18;5;8;1545;4772327;-348447;560
201800028727;18;5;8;1800;4770333;-343208;560
201800028728;18;5;9;1110;4774436;-339527;560
201800028729;18;5;10;2020;4780986;-326716;560
201800028730;18;5;10;2025;4776035;-338389;560
201800028731;18;5;15;1112;4775978;-333097;560
201800028732;18;5;17;1810;4779878;-329365;560
201800028733;18;5;20;1542;4779994;-328859;560
201800028734;18;5;20;1615;4778350;-333903;560
201800028735;18;5;24;1305;4781617;-323471;560
201800028736;18;5;25;1700;4776270;-338109;560
201800028737;18;5;25;1830;4773443;-336534;560
201800028738;18;5;26;1405;4775288;-336187;560
201800028739;18;6;3;1108;4774624;-335618;560
201800028740;18;6;14;840;4775732;-336927;560
201800028741;18;6;15;2205;4777004;-335027;560
201800028742;18;6;16;1850;4774341;-337458;560
201800028743;18;6;18;2005;4776607;-332943;560
201800028744;18;6;20;1945;4773516;-342947;560
201800028745;18;6;21;1810;4776422;-336030;560
201800028746;18;6;23;2110;4774636;-336490;560
201800028747;18;6;23;1725;4773820;-343125;560
201800028748;18;6;23;1225;4776258;-338104;560
201800028749;18;6;24;317;4774481;-342060;560
201800028750;18;6;27;1243;4776535;-339935;560
201800028751;18;6;28;940;4774247;-336920;560
201800028752;18;6;29;2215;4775556;-335811;560
201800028753;18;7;5;1223;4774375;-338114;560
201800028754;18;7;6;1425;4775321;-339476;560
201800028755;18;7;7;952;4771765;-343616;560
201800028756;18;7;7;1810;4777094;-334599;560
201800028757;18;7;7;1330;4771546;-338464;560
201800028758;18;7;10;1755;4777454;-334658;560
201800028759;18;7;11;1305;4776711;-333946;560
201800028760;18;7;16;1600;4774317;-338449;560
201800028761;18;7;17;1020;4773372;-347689;560
201800028762;18;7;19;1230;4774683;-336618;560
201800028763;18;7;19;1442;4773469;-347417;560
201800028764;18;7;21;1850;4782176;-328295;560
201800028765;18;7;22;1400;4776768;-334140;560
201800028766;18;7;23;1500;4781250;-329412;560
201800028767;18;7;24;1025;4775544;-336359;560
201800028768;18;7;27;2020;4779590;-330145;560
201800028769;18;7;29;1105;4771043;-343126;560
201800028770;18;8;4;130;4773344;-338500;560
201800028771;18;8;4;550;4775980;-338342;560
201800028772;18;8;6;2005;4772800;-349400;560
201800028773;18;8;7;1217;4779935;-326044;560
201800028774;18;8;9;1500;4775365;-336981;560
201800028775;18;8;15;1810;4776713;-335556;560
201800028776;18;8;21;1022;4778811;-327886;560
201800028777;18;8;23;855;4775293;-336191;560
201800028778;18;8;23;1428;4774935;-336591;560
201800028779;18;8;24;1240;4782214;-324705;560
201800028780;18;8;25;1245;4776800;-334264;560
201800028781;18;8;26;1255;4774796;-335848;560
201800028782;18;8;28;1640;4774402;-336157;560
201800028783;18;9;1;1825;4775283;-336197;560
201800028784;18;9;2;1900;4770912;-344395;560
201800028785;18;9;2;140;4775705;-336459;560
201800028786;18;9;3;1242;4775949;-332657;560
201800028787;18;9;3;1830;4776563;-337394;560
201800028788;18;9;4;830;4773357;-341664;560
201800028789;18;9;4;1935;4774280;-336832;560
201800028790;18;9;4;1610;4770965;-338453;560
201800028791;18;9;6;845;4774530;-336983;560
201800028792;18;9;6;1405;4775928;-332617;560
201800028793;18;9;7;2200;4771816;-339214;560
201800028794;18;9;8;810;4774422;-339538;560
201800028795;18;9;9;1945;4779097;-330117;560
201800028796;18;9;12;1540;4776366;-339563;560
201800028797;18;9;13;1359;4774790;-337519;560
201800028798;18;9;14;1230;4773660;-339034;560
201800028799;18;9;14;1335;4774767;-337558;560
201800028800;18;9;16;1710;4776378;-338026;560
201800028801;18;9;17;205;4771009;-338471;560
201800028802;18;9;18;2250;4776217;-333747;560
201800028803;18;9;20;830;4774866;-337413;560
201800028804;18;9;21;2245;4773832;-344207;560
201800028805;18;9;22;1345;4774594;-336005;560
201800028806;18;9;22;1340;4773644;-338297;560
201800028807;18;9;23;1225;4779208;-331019;560
201800028808;18;9;24;1810;4774546;-336828;560
201800028809;18;9;25;1755;4776264;-342453;560
201800028810;18;9;27;2105;4775859;-337745;560
201800028811;18;9;28;905;4776077;-335395;560
201800028812;18;9;28;2135;4780408;-327844;560
201800028813;18;9;30;448;4775991;-336628;560
201800028814;18;9;30;2220;4781347;-324787;560
201800028815;18;10;1;1715;4774793;-337928;560
201800028816;18;10;2;845;4776687;-333783;560
201800028817;18;10;2;1340;4781135;-326078;560
201800028818;18;10;2;2110;4780533;-328707;560
201800028819;18;10;3;1800;4774533;-336180;560
201800028820;18;10;5;1853;4780241;-329045;560
201800028821;18;10;6;1108;4770763;-341451;560
201800028822;18;10;6;1330;4775178;-336515;560
201800028823;18;10;7;15;4782362;-324947;560
201800028824;18;10;7;635;4776916;-333885;560
201800028825;18;10;9;735;4780511;-327855;560
201800028826;18;10;9;1535;4776381;-337965;560
201800028827;18;10;11;1017;4775416;-338379;560
201800028828;18;10;15;2245;4780325;-327860;560
201800028829;18;10;11;1955;4774881;-336297;560
201800028830;18;10;11;2111;4780169;-328276;560
201800028831;18;10;21;1220;4781063;-325234;560
201800028832;18;10;21;1638;4777933;-330966;560
201800028833;18;10;21;1700;4776475;-339188;560
201800028834;18;10;22;105;4780035;-328671;560
201800028835;18;10;23;1608;4770803;-341927;560
201800028836;18;10;25;1425;4780623;-325964;560
201800028837;18;10;30;840;4779656;-330092;560
201800028838;18;10;30;1520;4775174;-336525;560
201800028839;18;10;31;1225;4774955;-338530;560
201800028840;18;10;31;1645;4775943;-332594;560
201800028841;18;11;3;2335;4773977;-342910;560
201800028842;18;11;5;2040;4774304;-336591;560
201800028843;18;11;6;940;4774958;-338726;560
201800028844;18;11;6;1430;4775536;-335834;560
201800028845;18;11;8;1210;4776308;-338378;560
201800028846;18;11;10;1730;4780849;-325582;560
201800028847;18;11;11;928;4775572;-335478;560
201800028848;18;11;12;1840;4776258;-338388;560
201800028849;18;11;13;900;4776719;-333968;560
201800028850;18;11;15;1050;4777146;-334872;560
201800028851;18;11;16;1015;4775368;-339175;560
201800028852;18;11;18;1510;4775371;-336380;560
201800028853;18;11;19;2140;4775876;-338413;560
201800028854;18;11;20;1135;4773962;-336085;560
201800028855;18;11;20;1500;4780241;-329061;560
201800028856;18;11;20;1730;4777846;-335205;560
201800028857;18;11;22;1240;4773536;-337401;560
201800028858;18;11;23;1855;4776845;-335321;560
201800028859;18;11;24;800;4777099;-337814;560
201800028860;18;11;25;1745;4773236;-337866;560
201800028861;18;11;26;830;4780027;-328683;560
201800028862;18;11;27;1735;4774623;-338650;560
201800028863;18;11;28;1545;4777584;-334567;560
201800028864;18;12;1;5;4778112;-334268;560
201800028865;18;12;1;1735;4773376;-338510;560
201800028866;18;12;3;1315;4774920;-337356;560
201800028867;18;12;3;1805;4775370;-336230;560
201800028868;18;12;4;840;4773667;-343518;560
201800028869;18;12;4;1655;4775976;-338144;560
201800028870;18;12;4;2225;4780449;-327760;560
201800028871;18;12;6;1925;4776549;-334532;560
201800028872;18;12;10;750;4773929;-338032;560
201800028873;18;12;11;1058;4774083;-336786;560
201800028874;18;12;13;2155;4774781;-336962;560
201800028875;18;12;16;1225;4773785;-345787;560
201800028876;18;12;18;1210;4774445;-336237;560
201800028877;18;12;19;1515;4775866;-337753;560
201800028878;18;12;19;1715;4780374;-326803;560
201800028879;18;12;20;1235;4775650;-332439;560
201800028880;18;12;21;815;4775227;-336298;560
201800028881;18;12;21;1145;4776635;-335681;560
201800028882;18;12;23;215;4774845;-336197;560
201800028883;18;12;20;735;4773924;-337959;560
201800028884;18;12;28;2150;4775791;-337523;560
201800028885;18;5;13;1200;4393665;369627;340
201800028886;18;5;19;1645;4380248;366497;340
201800028887;18;7;21;1320;4378817;380396;340
201800028888;18;8;6;1700;4378421;375019;340
201800028889;18;8;15;1305;4381449;370129;340
201800028890;18;9;1;345;4381169;365768;340
201800028891;18;1;9;1745;4558297;-82903;170
201800028892;18;5;10;1645;4553624;-85960;170
201800028893;18;7;6;30;4555777;-68586;170
201800028894;18;7;6;2000;4563247;-65456;170
201800028895;18;11;28;1130;4568582;-76673;170
201800028896;18;12;7;1822;4558561;-84800;170
201800028897;18;12;11;1130;4556085;-93391;170
201800028898;18;2;6;1250;4766841;-277412;560
201800028899;18;2;8;1505;4765870;-278103;560
201800028900;18;2;12;850;4766859;-272437;560
201800028901;18;2;21;1012;4765392;-275304;560
201800028902;18;3;5;2257;4766083;-275439;560
201800028903;18;3;6;1035;4766442;-275647;560
201800028904;18;3;25;1535;4765961;-279004;560
201800028905;18;3;26;1135;4766205;-275525;560
201800028906;18;3;28;1805;4764770;-278164;560
201800028907;18;4;4;1130;4765492;-273572;560
201800028908;18;4;12;1745;4767347;-275684;560
201800028909;18;4;11;1500;4764622;-278001;560
201800028910;18;4;16;800;4765778;-276151;560
201800028911;18;4;13;1650;4765735;-278169;560
201800028912;18;4;17;1330;4765624;-275969;560
201800028913;18;4;19;840;4764118;-277076;560
201800028914;18;4;18;1705;4765901;-277186;560
201800028915;18;4;20;1900;4766840;-273507;560
201800028916;18;4;29;2315;4766912;-276450;560
201800028917;18;4;30;1715;4766134;-275836;560
201800028918;18;4;30;2010;4764887;-277274;560
201800028919;18;5;11;535;4765066;-277659;560
201800028920;18;5;18;1510;4766207;-279645;560
201800028921;18;5;24;834;4766016;-276158;560
201800028922;18;5;26;940;4767069;-278314;560
201800028923;18;5;29;1115;4765934;-275825;560
201800028924;18;5;25;1440;4766052;-279234;560
201800028925;18;6;2;1215;4765438;-275732;560
201800028926;18;6;5;1530;4763627;-277238;560
201800028927;18;6;4;805;4765883;-274895;560
201800028928;18;6;16;1515;4766624;-275263;560
201800028929;18;6;26;845;4767230;-274655;560
201800028930;18;6;26;1830;4765590;-275824;560
201800028931;18;7;9;1625;4766310;-278132;560
201800028932;18;7;11;1530;4765303;-276960;560
201800028933;18;7;12;1833;4766135;-275707;560
201800028934;18;7;13;20;4766969;-272509;560
201800028935;18;7;14;1120;4765659;-274447;560
201800028936;18;7;13;1750;4763986;-277639;560
201800028937;18;7;12;1745;4765239;-278719;560
201800028938;18;7;17;1702;4766073;-275611;560
201800028939;18;8;2;1535;4763071;-278059;560
201800028940;18;9;6;830;4765480;-275970;560
201800028941;18;9;6;1745;4766900;-273867;560
201800028942;18;9;9;1700;4766129;-275699;560
201800028943;18;9;14;1520;4766340;-278920;560
201800028944;18;9;25;1540;4765551;-277084;560
201800028945;18;9;24;1815;4767328;-276333;560
201800028946;18;9;28;915;4765961;-278139;560
201800028947;18;10;7;1735;4766100;-276080;560
201800028948;18;10;13;1500;4766694;-274527;560
201800028949;18;4;28;410;4768332;-276720;560
201800028950;18;10;18;1555;4765344;-274122;560
201800028951;18;11;3;2325;4765280;-274167;560
201800028952;18;11;30;1755;4765089;-274407;560
201800028953;18;12;12;1930;4765070;-278310;560
201800028954;18;12;13;1005;4765624;-275956;560
201800028955;18;2;12;545;4766672;-39378;490
201800028956;18;3;3;1440;4764648;-27092;490
201800028957;18;4;20;1550;4759409;-37806;490
201800028958;18;4;24;1210;4755530;-38077;490
201800028959;18;5;14;1100;4755460;-24605;490
201800028960;18;7;9;2030;4755954;-39276;490
201800028961;18;7;14;1250;4757988;-33500;490
201800028962;18;8;20;1820;4757899;-34041;490
201800028963;18;8;20;1620;4756104;-21398;490
201800028964;18;9;11;2243;4769691;-35395;490
201800028965;18;9;27;2145;4747410;-31953;490
201800028966;18;10;14;850;4754665;-39402;490
201800028967;18;12;5;1730;4759058;-34336;490
201800028968;18;10;1;1305;4462464;474132;70
201800028969;18;12;13;730;4485582;483313;70
201800028970;18;1;6;1040;4458144;-3248;330
201800028971;18;1;12;1730;4455005;-9618;330
201800028972;18;2;10;1300;4461615;-10363;330
201800028973;18;2;15;2300;4453841;-15293;330
201800028974;18;4;18;2330;4458402;-8967;330
201800028975;18;6;12;2008;4453971;-3676;330
201800028976;18;7;6;1900;4456763;-3170;330
201800028977;18;8;20;1900;4453829;205;330
201800028978;18;8;21;1630;4459466;-1918;330
201800028979;18;10;23;1930;4457751;-1400;330
201800028980;18;12;15;1920;4458369;-12933;330
201800028981;18;1;14;1230;4452055;-43573;330
201800028982;18;1;20;1920;4460067;-30831;330
201800028983;18;2;10;1920;4463486;-32492;330
201800028984;18;4;17;1930;4458920;-28180;330
201800028985;18;5;13;1300;4464430;-34593;330
201800028986;18;7;11;1610;4457484;-28974;330
201800028987;18;7;25;1500;4464574;-34211;330
201800028988;18;8;18;1815;4448450;-45165;330
201800028989;18;9;9;710;4456147;-38995;330
201800028990;18;9;21;1200;4465291;-30436;330
201800028991;18;10;11;1915;4463672;-40638;330
201800028992;18;12;11;1110;4463856;-32204;330
201800028993;18;2;8;1510;4365778;-135048;400
201800028994;18;4;1;2139;4365778;-135048;400
201800028995;18;4;14;555;4369781;-142499;400
201800028996;18;5;22;1725;4366428;-140111;400
201800028997;18;6;8;1120;4366360;-141559;400
201800028998;18;6;20;1245;4362429;-143282;400
201800028999;18;7;11;1130;4362794;-137180;400
201800029000;18;7;15;232;4364773;-140271;400
201800029001;18;8;26;30;4361885;-139081;400
201800029002;18;8;31;300;4368758;-137874;400
201800029003;18;10;17;1930;4358583;-143032;400
201800029004;18;4;8;947;4918374;689388;570
201800029005;18;5;29;1850;4918389;691136;570
201800029006;18;7;17;1404;4918522;689702;570
201800029007;18;8;7;1644;4918981;692090;570
201800029008;18;2;20;725;4911041;672047;570
201800029009;18;4;17;1517;4914865;682147;570
201800029010;18;6;11;1209;4909979;671902;570
201800029011;18;6;16;1802;4911190;670900;570
201800029012;18;9;27;1045;4914577;681112;570
201800029013;18;10;20;1823;4910584;671317;570
201800029014;18;10;30;1130;4910354;670563;570
201800029015;18;2;6;855;4922934;606830;570
201800029016;18;12;29;805;4925268;604451;570
201800029017;18;2;8;1815;4925882;609962;570
201800029018;18;2;18;245;4915245;603853;570
201800029019;18;3;12;1632;4925877;608333;570
201800029020;18;4;14;2130;4926074;609439;570
201800029021;18;4;13;1213;4925334;609589;570
201800029022;18;4;18;1230;4924325;607245;570
201800029023;18;5;17;1625;4923022;606173;570
201800029024;18;7;4;2050;4924974;604853;570
201800029025;18;7;29;852;4925685;609760;570
201800029026;18;7;31;911;4924916;604347;570
201800029027;18;8;8;1658;4924889;614503;570
201800029028;18;8;13;1940;4922009;605507;570
201800029029;18;8;30;18;4924675;614558;570
201800029030;18;9;7;2102;4925396;604144;570
201800029031;18;10;7;1652;4924993;614402;570
201800029032;18;10;18;1722;4925554;612948;570
201800029033;18;10;22;500;4925807;607905;570
201800029034;18;10;30;1433;4926120;612780;570
201800029035;18;12;20;1720;4923624;610912;570
